Assessment_ID,Student_Key,Item_Key,Response
4914,53,26,3
4915,53,27,1
4916,53,28,2
4917,53,29,2
4918,53,30,2
4919,53,31,1
4920,53,32,2
4921,53,33,4
4922,53,34,4
4923,53,35,4
4924,53,36,3
4925,53,37,3
4926,53,38,2
4927,53,39,4
4928,53,40,3
4929,53,41,4
4930,53,42,3
4931,53,43,3
4932,53,44,4
4933,53,45,4
4934,53,46,2
4935,53,47,2
4936,53,48,4
4937,53,49,2
4938,53,50,4
4939,53,51,4
4940,53,52,3
4941,53,53,2
4942,53,54,3
4943,53,55,4
4944,53,56,3
4945,53,57,2
4946,53,58,2
4947,53,59,2
4948,53,60,3
4949,53,61,4
4950,53,62,4
4951,53,63,2
4952,53,64,2
4953,53,65,2
4954,53,66,4
4955,53,67,4
4956,53,68,3
4957,53,69,2
4958,53,70,2
4959,53,71,3
4960,53,72,4
4961,53,73,2
4962,53,74,4
4963,53,75,3
4964,53,76,2
4965,53,77,3
4966,53,78,3
4967,53,79,4
4968,53,80,2
4969,53,81,3
4970,53,82,3
4971,53,83,4
4972,53,84,3
4973,53,85,2
4974,53,86,4
4975,53,87,4
4976,53,88,3
4977,53,89,3
4978,53,90,3
4979,53,91,2
4980,53,92,4
4981,53,93,3
4982,53,94,3
4983,54,1,2
4984,54,2,2
4985,54,3,2
4986,54,4,1
4987,54,5,1
4988,54,6,3
4989,54,7,1
4990,54,8,3
4991,54,9,3
4992,54,10,2
4993,54,11,2
4994,54,12,2
4995,54,13,1
4996,54,14,3
4997,54,15,2
4998,54,16,3
4999,54,17,3
5000,54,18,1
5001,54,19,3
5002,54,20,3
5003,54,21,3
5004,54,22,2
5005,54,23,2
5006,54,24,2
5007,54,25,3
5008,54,26,2
5009,54,27,2
5010,54,28,3
5011,54,29,2
5012,54,30,2
5013,54,31,3
5014,54,32,1
5015,54,33,2
5016,54,34,2
5017,54,35,4
5018,54,36,2
5019,54,37,4
5020,54,38,4
5021,54,39,4
5022,54,40,3
5023,54,41,4
5024,54,42,2
5025,54,43,2
5026,54,44,3
5027,54,45,2
5028,54,46,4
5029,54,47,3
5030,54,48,2
5031,54,49,2
5032,54,50,2
5033,54,51,2
5034,54,52,4
5035,54,53,3
5036,54,54,3
5037,54,55,2
5038,54,56,2
5039,54,57,3
5040,54,58,4
5041,54,59,4
5042,54,60,4
5043,54,61,2
5044,54,62,4
5045,54,63,3
5046,54,64,2
5047,54,65,2
5048,54,66,2
5049,54,67,2
5050,54,68,3
5051,54,69,3
5052,54,70,3
5053,54,71,3
5054,54,72,3
5055,54,73,4
5056,54,74,4
5057,54,75,2
5058,54,76,2
5059,54,77,3
5060,54,78,4
5061,54,79,4
5062,54,80,4
5063,54,81,2
5064,54,82,2
5065,54,83,2
5066,54,84,2
5067,54,85,4
5068,54,86,4
5069,54,87,4
5070,54,88,4
5071,54,89,3
5072,54,90,2
5073,54,91,3
5074,54,92,4
5075,54,93,2
5076,54,94,3
5077,55,1,1
5078,55,2,2
5079,55,3,1
5080,55,4,1
5081,55,5,2
5082,55,6,2
5083,55,7,3
5084,55,8,2
5085,55,9,1
5086,55,10,3
5087,55,11,1
5088,55,12,2
5089,55,13,1
5090,55,14,3
5091,55,15,1
5092,55,16,3
5093,55,17,3
5094,55,18,3
5095,55,19,3
5096,55,20,1
5097,55,21,2
5098,55,22,3
5099,55,23,2
5100,55,24,3
5101,55,25,1
5102,55,26,1
5103,55,27,3
5104,55,28,1
5105,55,29,3
5106,55,30,1
5107,55,31,3
5108,55,32,3
5109,55,33,4
5110,55,34,4
5111,55,35,3
5112,55,36,2
5113,55,37,3
5114,55,38,2
5115,55,39,2
5116,55,40,4
5117,55,41,2
5118,55,42,3
5119,55,43,3
5120,55,44,3
5121,55,45,2
5122,55,46,3
5123,55,47,2
5124,55,48,3
5125,55,49,4
5126,55,50,2
5127,55,51,4
5128,55,52,2
5129,55,53,2
5130,55,54,3
5131,55,55,2
5132,55,56,4
5133,55,57,2
5134,55,58,4
5135,55,59,3
5136,55,60,2
5137,55,61,4
5138,55,62,4
5139,55,63,4
5140,55,64,4
5141,55,65,3
5142,55,66,2
5143,55,67,2
5144,55,68,2
5145,55,69,4
5146,55,70,2
5147,55,71,3
5148,55,72,4
5149,55,73,4
5150,55,74,4
5151,55,75,3
5152,55,76,4
5153,55,77,3
5154,55,78,4
5155,55,79,4
5156,55,80,2
5157,55,81,4
5158,55,82,2
5159,55,83,4
5160,55,84,3
5161,55,85,3
5162,55,86,2
5163,55,87,3
5164,55,88,2
5165,55,89,3
5166,55,90,3
5167,55,91,2
5168,55,92,4
5169,55,93,3
5170,55,94,3
5171,56,1,2
5172,56,2,1
5173,56,3,2
5174,56,4,2
5175,56,5,2
5176,56,6,3
5177,56,7,2
5178,56,8,2
5179,56,9,1
5180,56,10,2
5181,56,11,3
5182,56,12,3
5183,56,13,2
5184,56,14,2
5185,56,15,1
5186,56,16,2
5187,56,17,1
5188,56,18,2
5189,56,19,1
5190,56,20,3
5191,56,21,1
5192,56,22,2
5193,56,23,1
5194,56,24,3
5195,56,25,3
5196,56,26,1
5197,56,27,2
5198,56,28,3
5199,56,29,2
5200,56,30,2
5201,56,31,3
5202,56,32,1
5203,56,33,2
5204,56,34,2
5205,56,35,2
5206,56,36,4
5207,56,37,2
5208,56,38,4
5209,56,39,2
5210,56,40,4
5211,56,41,3
5212,56,42,3
5213,56,43,4
5214,56,44,2
5215,56,45,2
5216,56,46,2
5217,56,47,3
5218,56,48,2
5219,56,49,2
5220,56,50,4
5221,56,51,3
5222,56,52,3
5223,56,53,2
5224,56,54,2
5225,56,55,3
5226,56,56,3
5227,56,57,3
5228,56,58,3
5229,56,59,2
5230,56,60,4
5231,56,61,2
5232,56,62,3
5233,56,63,2
5234,56,64,3
5235,56,65,2
5236,56,66,3
5237,56,67,3
5238,56,68,2
5239,56,69,3
5240,56,70,3
5241,56,71,2
5242,56,72,2
5243,56,73,2
5244,56,74,2
5245,56,75,2
5246,56,76,2
5247,56,77,2
5248,56,78,4
5249,56,79,3
5250,56,80,2
5251,56,81,4
5252,56,82,2
5253,56,83,2
5254,56,84,4
5255,56,85,4
5256,56,86,3
5257,56,87,2
5258,56,88,3
5259,56,89,3
5260,56,90,2
5261,56,91,2
5262,56,92,4
5263,56,93,2
5264,56,94,2
5265,57,1,3
5266,57,2,3
5267,57,3,3
5268,57,4,3
5269,57,5,1
5270,57,6,1
5271,57,7,2
5272,57,8,3
5273,57,9,1
5274,57,10,2
5275,57,11,3
5276,57,12,3
5277,57,13,2
5278,57,14,2
5279,57,15,1
5280,57,16,3
5281,57,17,1
5282,57,18,3
5283,57,19,1
5284,57,20,1
5285,57,21,3
5286,57,22,1
5287,57,23,3
5288,57,24,1
5289,57,25,3
5290,57,26,2
5291,57,27,1
5292,57,28,1
5293,57,29,3
5294,57,30,3
5295,57,31,1
5296,57,32,3
5297,57,33,4
5298,57,34,2
5299,57,35,4
5300,57,36,4
5301,57,37,4
5302,57,38,4
5303,57,39,3
5304,57,40,3
5305,57,41,4
5306,57,42,3
5307,57,43,4
5308,57,44,4
5309,57,45,4
5310,57,46,2
5311,57,47,3
5312,57,48,4
5313,57,49,3
5314,57,50,3
5315,57,51,4
5316,57,52,3
5317,57,53,3
5318,57,54,3
5319,57,55,3
5320,57,56,4
5321,57,57,4
5322,57,58,2
5323,57,59,4
5324,57,60,3
5325,57,61,4
5326,57,62,3
5327,57,63,4
5328,57,64,4
5329,57,65,4
5330,57,66,2
5331,57,67,4
5332,57,68,2
5333,57,69,3
5334,57,70,2
5335,57,71,2
5336,57,72,2
5337,57,73,2
5338,57,74,2
5339,57,75,3
5340,57,76,2
5341,57,77,4
5342,57,78,2
5343,57,79,3
5344,57,80,2
5345,57,81,4
5346,57,82,2
5347,57,83,2
5348,57,84,4
5349,57,85,2
5350,57,86,3
5351,57,87,4
5352,57,88,4
5353,57,89,2
5354,57,90,4
5355,57,91,4
5356,57,92,2
5357,57,93,4
5358,57,94,2
5359,58,1,2
5360,58,2,1
5361,58,3,3
5362,58,4,2
5363,58,5,1
5364,58,6,1
5365,58,7,1
5366,58,8,1
5367,58,9,1
5368,58,10,3
5369,58,11,3
5370,58,12,1
5371,58,13,2
5372,58,14,1
5373,58,15,1
5374,58,16,2
5375,58,17,2
5376,58,18,2
5377,58,19,2
5378,58,20,1
5379,58,21,3
5380,58,22,1
5381,58,23,3
5382,58,24,3
5383,58,25,3
5384,58,26,1
5385,58,27,2
5386,58,28,2
5387,58,29,3
5388,58,30,2
5389,58,31,2
5390,58,32,2
5391,58,33,2
5392,58,34,2
5393,58,35,3
5394,58,36,4
5395,58,37,4
5396,58,38,4
5397,58,39,4
5398,58,40,2
5399,58,41,2
5400,58,42,3
5401,58,43,4
5402,58,44,2
5403,58,45,3
5404,58,46,2
5405,58,47,4
5406,58,48,4
5407,58,49,3
5408,58,50,2
5409,58,51,4
5410,58,52,4
5411,58,53,2
5412,58,54,3
5413,58,55,4
5414,58,56,3
5415,58,57,3
5416,58,58,3
5417,58,59,4
5418,58,60,4
5419,58,61,3
5420,58,62,3
5421,58,63,4
5422,58,64,4
5423,58,65,2
5424,58,66,4
5425,58,67,2
5426,58,68,2
5427,58,69,2
5428,58,70,2
5429,58,71,2
5430,58,72,4
5431,58,73,4
5432,58,74,2
5433,58,75,3
5434,58,76,3
5435,58,77,4
5436,58,78,3
5437,58,79,2
5438,58,80,2
5439,58,81,3
5440,58,82,2
5441,58,83,4
5442,58,84,4
5443,58,85,4
5444,58,86,3
5445,58,87,3
5446,58,88,4
5447,58,89,2
5448,58,90,2
5449,58,91,4
5450,58,92,4
5451,58,93,2
5452,58,94,4
5453,59,1,3
5454,59,2,3
5455,59,3,3
5456,59,4,2
5457,59,5,3
5458,59,6,1
5459,59,7,1
5460,59,8,3
5461,59,9,1
5462,59,10,3
5463,59,11,3
5464,59,12,1
5465,59,13,3
5466,59,14,3
5467,59,15,2
5468,59,16,2
5469,59,17,1
5470,59,18,3
5471,59,19,1
5472,59,20,2
5473,59,21,3
5474,59,22,1
5475,59,23,2
5476,59,24,2
5477,59,25,2
5478,59,26,1
5479,59,27,2
5480,59,28,2
5481,59,29,1
5482,59,30,1
5483,59,31,1
5484,59,32,3
5485,59,33,4
5486,59,34,4
5487,59,35,3
5488,59,36,2
5489,59,37,4
5490,59,38,3
5491,59,39,2
5492,59,40,3
5493,59,41,2
5494,59,42,2
5495,59,43,4
5496,59,44,2
5497,59,45,3
5498,59,46,3
5499,59,47,4
5500,59,48,4
5501,59,49,3
5502,59,50,2
5503,59,51,3
5504,59,52,3
5505,59,53,2
5506,59,54,3
5507,59,55,4
5508,59,56,4
5509,59,57,3
5510,59,58,3
5511,59,59,2
5512,59,60,3
5513,59,61,3
5514,59,62,4
5515,59,63,4
5516,59,64,4
5517,59,65,3
5518,59,66,3
5519,59,67,4
5520,59,68,4
5521,59,69,2
5522,59,70,2
5523,59,71,3
5524,59,72,4
5525,59,73,3
5526,59,74,3
5527,59,75,4
5528,59,76,2
5529,59,77,2
5530,59,78,4
5531,59,79,2
5532,59,80,3
5533,59,81,3
5534,59,82,3
5535,59,83,4
5536,59,84,3
5537,59,85,2
5538,59,86,4
5539,59,87,2
5540,59,88,3
5541,59,89,4
5542,59,90,2
5543,59,91,3
5544,59,92,4
5545,59,93,3
5546,59,94,2
5547,60,1,2
5548,60,2,3
5549,60,3,2
5550,60,4,3
5551,60,5,2
5552,60,6,2
5553,60,7,1
5554,60,8,1
5555,60,9,3
5556,60,10,1
5557,60,11,2
5558,60,12,3
5559,60,13,2
5560,60,14,2
5561,60,15,1
5562,60,16,1
5563,60,17,1
5564,60,18,1
5565,60,19,1
5566,60,20,2
5567,60,21,1
5568,60,22,1
5569,60,23,3
5570,60,24,1
5571,60,25,2
5572,60,26,2
5573,60,27,2
5574,60,28,3
5575,60,29,3
5576,60,30,1
5577,60,31,3
5578,60,32,1
5579,60,33,3
5580,60,34,2
5581,60,35,4
5582,60,36,2
5583,60,37,4
5584,60,38,3
5585,60,39,4
5586,60,40,3
5587,60,41,4
5588,60,42,2
5589,60,43,4
5590,60,44,3
5591,60,45,4
5592,60,46,3
5593,60,47,3
5594,60,48,4
5595,60,49,2
5596,60,50,2
5597,60,51,2
5598,60,52,3
5599,60,53,4
5600,60,54,2
5601,60,55,2
5602,60,56,2
5603,60,57,4
5604,60,58,3
5605,60,59,4
5606,60,60,3
5607,60,61,4
5608,60,62,4
5609,60,63,4
5610,60,64,4
5611,60,65,4
5612,60,66,2
5613,60,67,2
5614,60,68,3
5615,60,69,2
5616,60,70,2
5617,60,71,4
5618,60,72,3
5619,60,73,2
5620,60,74,3
5621,60,75,2
5622,60,76,4
5623,60,77,3
5624,60,78,3
5625,60,79,4
5626,60,80,2
5627,60,81,2
5628,60,82,2
5629,60,83,2
5630,60,84,4
5631,60,85,3
5632,60,86,4
5633,60,87,4
5634,60,88,4
5635,60,89,3
5636,60,90,2
5637,60,91,4
5638,60,92,3
5639,60,93,2
5640,60,94,3
5641,61,1,1
5642,61,2,3
5643,61,3,2
5644,61,4,3
5645,61,5,2
5646,61,6,2
5647,61,7,3
5648,61,8,2
5649,61,9,3
5650,61,10,3
5651,61,11,3
5652,61,12,2
5653,61,13,3
5654,61,14,1
5655,61,15,2
5656,61,16,2
5657,61,17,1
5658,61,18,3
5659,61,19,1
5660,61,20,3
5661,61,21,2
5662,61,22,2
5663,61,23,1
5664,61,24,3
5665,61,25,1
5666,61,26,3
5667,61,27,3
5668,61,28,2
5669,61,29,3
5670,61,30,3
5671,61,31,1
5672,61,32,1
5673,61,33,2
5674,61,34,2
5675,61,35,2
5676,61,36,2
5677,61,37,3
5678,61,38,4
5679,61,39,2
5680,61,40,2
5681,61,41,2
5682,61,42,4
5683,61,43,4
5684,61,44,4
5685,61,45,2
5686,61,46,3
5687,61,47,3
5688,61,48,3
5689,61,49,2
5690,61,50,3
5691,61,51,2
5692,61,52,4
5693,61,53,3
5694,61,54,4
5695,61,55,4
5696,61,56,3
5697,61,57,3
5698,61,58,2
5699,61,59,4
5700,61,60,4
5701,61,61,3
5702,61,62,3
5703,61,63,4
5704,61,64,4
5705,61,65,4
5706,61,66,2
5707,61,67,2
5708,61,68,3
5709,61,69,2
5710,61,70,3
5711,61,71,3
5712,61,72,2
5713,61,73,4
5714,61,74,3
5715,61,75,4
5716,61,76,3
5717,61,77,3
5718,61,78,2
5719,61,79,4
5720,61,80,3
5721,61,81,3
5722,61,82,2
5723,61,83,2
5724,61,84,2
5725,61,85,2
5726,61,86,3
5727,61,87,4
5728,61,88,2
5729,61,89,2
5730,61,90,4
5731,61,91,2
5732,61,92,2
5733,61,93,2
5734,61,94,2
5735,62,1,3
5736,62,2,3
5737,62,3,3
5738,62,4,3
5739,62,5,1
5740,62,6,1
5741,62,7,3
5742,62,8,2
5743,62,9,1
5744,62,10,1
5745,62,11,1
5746,62,12,3
5747,62,13,3
5748,62,14,2
5749,62,15,1
5750,62,16,3
5751,62,17,2
5752,62,18,3
5753,62,19,1
5754,62,20,3
5755,62,21,2
5756,62,22,2
5757,62,23,1
5758,62,24,3
5759,62,25,2
5760,62,26,1
5761,62,27,1
5762,62,28,1
5763,62,29,1
5764,62,30,2
5765,62,31,1
5766,62,32,1
5767,62,33,4
5768,62,34,3
5769,62,35,3
5770,62,36,4
5771,62,37,4
5772,62,38,4
5773,62,39,4
5774,62,40,4
5775,62,41,4
5776,62,42,2
5777,62,43,3
5778,62,44,3
5779,62,45,4
5780,62,46,4
5781,62,47,2
5782,62,48,2
5783,62,49,4
5784,62,50,3
5785,62,51,4
5786,62,52,3
5787,62,53,2
5788,62,54,4
5789,62,55,4
5790,62,56,3
5791,62,57,3
5792,62,58,4
5793,62,59,4
5794,62,60,4
5795,62,61,4
5796,62,62,2
5797,62,63,3
5798,62,64,3
5799,62,65,4
5800,62,66,3
5801,62,67,4
5802,62,68,4
5803,62,69,3
5804,62,70,4
5805,62,71,2
5806,62,72,2
5807,62,73,2
5808,62,74,2
5809,62,75,3
5810,62,76,4
5811,62,77,4
5812,62,78,4
5813,62,79,2
5814,62,80,3
5815,62,81,2
5816,62,82,2
5817,62,83,2
5818,62,84,4
5819,62,85,3
5820,62,86,3
5821,62,87,4
5822,62,88,3
5823,62,89,3
5824,62,90,2
5825,62,91,4
5826,62,92,4
5827,62,93,4
5828,62,94,4
5829,63,1,1
5830,63,2,2
5831,63,3,3
5832,63,4,2
5833,63,5,3
5834,63,6,2
5835,63,7,1
5836,63,8,2
5837,63,9,2
5838,63,10,1
5839,63,11,1
5840,63,12,3
5841,63,13,1
5842,63,14,1
5843,63,15,3
5844,63,16,3
5845,63,17,2
5846,63,18,2
5847,63,19,2
5848,63,20,1
5849,63,21,3
5850,63,22,3
5851,63,23,1
5852,63,24,1
5853,63,25,1
5854,63,26,1
5855,63,27,3
5856,63,28,1
5857,63,29,1
5858,63,30,2
5859,63,31,1
5860,63,32,1
5861,63,33,3
5862,63,34,2
5863,63,35,2
5864,63,36,2
5865,63,37,3
5866,63,38,2
5867,63,39,3
5868,63,40,3
5869,63,41,4
5870,63,42,2
5871,63,43,3
5872,63,44,2
5873,63,45,3
5874,63,46,4
5875,63,47,2
5876,63,48,4
5877,63,49,2
5878,63,50,2
5879,63,51,3
5880,63,52,3
5881,63,53,3
5882,63,54,2
5883,63,55,4
5884,63,56,4
5885,63,57,3
5886,63,58,4
5887,63,59,4
5888,63,60,2
5889,63,61,3
5890,63,62,2
5891,63,63,2
5892,63,64,2
5893,63,65,3
5894,63,66,4
5895,63,67,3
5896,63,68,4
5897,63,69,4
5898,63,70,4
5899,63,71,4
5900,63,72,2
5901,63,73,2
5902,63,74,3
5903,63,75,2
5904,63,76,3
5905,63,77,2
5906,63,78,2
5907,63,79,2
5908,63,80,4
5909,63,81,3
5910,63,82,3
5911,63,83,2
5912,63,84,4
5913,63,85,4
5914,63,86,2
5915,63,87,4
5916,63,88,3
5917,63,89,2
5918,63,90,3
5919,63,91,2
5920,63,92,3
5921,63,93,4
5922,63,94,4
5923,64,1,1
5924,64,2,2
5925,64,3,2
5926,64,4,3
5927,64,5,3
5928,64,6,3
5929,64,7,3
5930,64,8,3
5931,64,9,3
5932,64,10,1
5933,64,11,1
5934,64,12,1
5935,64,13,1
5936,64,14,2
5937,64,15,1
5938,64,16,3
5939,64,17,1
5940,64,18,2
5941,64,19,1
5942,64,20,2
5943,64,21,1
5944,64,22,1
5945,64,23,1
5946,64,24,1
5947,64,25,2
5948,64,26,3
5949,64,27,3
5950,64,28,1
5951,64,29,3
5952,64,30,1
5953,64,31,1
5954,64,32,2
5955,64,33,2
5956,64,34,4
5957,64,35,4
5958,64,36,2
5959,64,37,4
5960,64,38,4
5961,64,39,2
5962,64,40,4
5963,64,41,4
5964,64,42,4
5965,64,43,4
5966,64,44,4
5967,64,45,2
5968,64,46,3
5969,64,47,2
5970,64,48,2
5971,64,49,3
5972,64,50,2
5973,64,51,2
5974,64,52,4
5975,64,53,2
5976,64,54,4
5977,64,55,3
5978,64,56,3
5979,64,57,2
5980,64,58,4
5981,64,59,3
5982,64,60,2
5983,64,61,3
5984,64,62,3
5985,64,63,4
5986,64,64,4
5987,64,65,3
5988,64,66,3
5989,64,67,2
5990,64,68,3
5991,64,69,2
5992,64,70,4
5993,64,71,3
5994,64,72,2
5995,64,73,4
5996,64,74,4
5997,64,75,2
5998,64,76,4
5999,64,77,4
6000,64,78,4
6001,64,79,3
6002,64,80,3
6003,64,81,3
6004,64,82,4
6005,64,83,3
6006,64,84,2
6007,64,85,3
6008,64,86,3
6009,64,87,2
6010,64,88,3
6011,64,89,2
6012,64,90,4
6013,64,91,4
6014,64,92,2
6015,64,93,4
6016,64,94,4
6017,65,1,1
6018,65,2,1
6019,65,3,1
6020,65,4,1
6021,65,5,1
6022,65,6,3
6023,65,7,2
6024,65,8,2
6025,65,9,1
6026,65,10,1
6027,65,11,1
6028,65,12,2
6029,65,13,1
6030,65,14,3
6031,65,15,1
6032,65,16,1
6033,65,17,3
6034,65,18,3
6035,65,19,2
6036,65,20,2
6037,65,21,3
6038,65,22,1
6039,65,23,2
6040,65,24,2
6041,65,25,2
6042,65,26,2
6043,65,27,1
6044,65,28,2
6045,65,29,2
6046,65,30,2
6047,65,31,3
6048,65,32,2
6049,65,33,2
6050,65,34,2
6051,65,35,2
6052,65,36,3
6053,65,37,2
6054,65,38,2
6055,65,39,4
6056,65,40,2
6057,65,41,2
6058,65,42,3
6059,65,43,4
6060,65,44,2
6061,65,45,2
6062,65,46,4
6063,65,47,4
6064,65,48,2
6065,65,49,3
6066,65,50,4
6067,65,51,2
6068,65,52,2
6069,65,53,4
6070,65,54,3
6071,65,55,3
6072,65,56,2
6073,65,57,2
6074,65,58,2
6075,65,59,3
6076,65,60,4
6077,65,61,4
6078,65,62,4
6079,65,63,4
6080,65,64,2
6081,65,65,2
6082,65,66,4
6083,65,67,2
6084,65,68,3
6085,65,69,3
6086,65,70,3
6087,65,71,4
6088,65,72,3
6089,65,73,4
6090,65,74,4
6091,65,75,4
6092,65,76,3
6093,65,77,3
6094,65,78,3
6095,65,79,2
6096,65,80,2
6097,65,81,4
6098,65,82,3
6099,65,83,3
6100,65,84,4
6101,65,85,2
6102,65,86,4
6103,65,87,2
6104,65,88,3
6105,65,89,4
6106,65,90,3
6107,65,91,4
6108,65,92,3
6109,65,93,4
6110,65,94,3
6111,66,1,3
6112,66,2,3
6113,66,3,1
6114,66,4,2
6115,66,5,2
6116,66,6,2
6117,66,7,1
6118,66,8,2
6119,66,9,2
6120,66,10,1
6121,66,11,2
6122,66,12,1
6123,66,13,1
6124,66,14,1
6125,66,15,3
6126,66,16,2
6127,66,17,1
6128,66,18,2
6129,66,19,3
6130,66,20,3
6131,66,21,1
6132,66,22,1
6133,66,23,3
6134,66,24,2
6135,66,25,3
6136,66,26,1
6137,66,27,1
6138,66,28,1
6139,66,29,3
6140,66,30,3
6141,66,31,2
6142,66,32,3
6143,66,33,3
6144,66,34,2
6145,66,35,2
6146,66,36,4
6147,66,37,3
6148,66,38,4
6149,66,39,4
6150,66,40,3
6151,66,41,3
6152,66,42,3
6153,66,43,4
6154,66,44,4
6155,66,45,2
6156,66,46,4
6157,66,47,3
6158,66,48,4
6159,66,49,4
6160,66,50,4
6161,66,51,3
6162,66,52,4
6163,66,53,3
6164,66,54,3
6165,66,55,4
6166,66,56,3
6167,66,57,2
6168,66,58,3
6169,66,59,3
6170,66,60,3
6171,66,61,4
6172,66,62,3
6173,66,63,2
6174,66,64,4
6175,66,65,4
6176,66,66,2
6177,66,67,2
6178,66,68,3
6179,66,69,2
6180,66,70,4
6181,66,71,3
6182,66,72,2
6183,66,73,2
6184,66,74,2
6185,66,75,2
6186,66,76,2
6187,66,77,2
6188,66,78,4
6189,66,79,2
6190,66,80,4
6191,66,81,3
6192,66,82,3
6193,66,83,3
6194,66,84,4
6195,66,85,3
6196,66,86,3
6197,66,87,3
6198,66,88,4
6199,66,89,4
6200,66,90,3
6201,66,91,3
6202,66,92,3
6203,66,93,4
6204,66,94,4
6205,67,1,2
6206,67,2,3
6207,67,3,1
6208,67,4,1
6209,67,5,2
6210,67,6,2
6211,67,7,3
6212,67,8,3
6213,67,9,2
6214,67,10,1
6215,67,11,3
6216,67,12,2
6217,67,13,1
6218,67,14,3
6219,67,15,1
6220,67,16,2
6221,67,17,2
6222,67,18,3
6223,67,19,1
6224,67,20,3
6225,67,21,3
6226,67,22,3
6227,67,23,1
6228,67,24,3
6229,67,25,3
6230,67,26,2
6231,67,27,1
6232,67,28,3
6233,67,29,2
6234,67,30,3
6235,67,31,2
6236,67,32,1
6237,67,33,4
6238,67,34,3
6239,67,35,2
6240,67,36,4
6241,67,37,2
6242,67,38,4
6243,67,39,3
6244,67,40,2
6245,67,41,4
6246,67,42,3
6247,67,43,4
6248,67,44,3
6249,67,45,4
6250,67,46,3
6251,67,47,4
6252,67,48,4
6253,67,49,4
6254,67,50,3
6255,67,51,3
6256,67,52,4
6257,67,53,4
6258,67,54,4
6259,67,55,3
6260,67,56,2
6261,67,57,2
6262,67,58,4
6263,67,59,4
6264,67,60,2
6265,67,61,4
6266,67,62,3
6267,67,63,2
6268,67,64,2
6269,67,65,3
6270,67,66,3
6271,67,67,2
6272,67,68,3
6273,67,69,3
6274,67,70,3
6275,67,71,2
6276,67,72,3
6277,67,73,4
6278,67,74,3
6279,67,75,2
6280,67,76,3
6281,67,77,2
6282,67,78,2
6283,67,79,2
6284,67,80,3
6285,67,81,4
6286,67,82,3
6287,67,83,4
6288,67,84,2
6289,67,85,3
6290,67,86,4
6291,67,87,4
6292,67,88,3
6293,67,89,4
6294,67,90,4
6295,67,91,2
6296,67,92,2
6297,67,93,2
6298,67,94,2
6299,68,1,3
6300,68,2,3
6301,68,3,1
6302,68,4,2
6303,68,5,3
6304,68,6,1
6305,68,7,3
6306,68,8,2
6307,68,9,1
6308,68,10,1
6309,68,11,1
6310,68,12,1
6311,68,13,1
6312,68,14,1
6313,68,15,1
6314,68,16,2
6315,68,17,1
6316,68,18,1
6317,68,19,1
6318,68,20,2
6319,68,21,2
6320,68,22,2
6321,68,23,1
6322,68,24,2
6323,68,25,3
6324,68,26,3
6325,68,27,2
6326,68,28,2
6327,68,29,2
6328,68,30,2
6329,68,31,1
6330,68,32,1
6331,68,33,3
6332,68,34,3
6333,68,35,3
6334,68,36,3
6335,68,37,2
6336,68,38,3
6337,68,39,3
6338,68,40,4
6339,68,41,3
6340,68,42,3
6341,68,43,3
6342,68,44,3
6343,68,45,2
6344,68,46,3
6345,68,47,2
6346,68,48,2
6347,68,49,4
6348,68,50,3
6349,68,51,2
6350,68,52,3
6351,68,53,2
6352,68,54,3
6353,68,55,4
6354,68,56,3
6355,68,57,3
6356,68,58,2
6357,68,59,4
6358,68,60,3
6359,68,61,3
6360,68,62,2
6361,68,63,2
6362,68,64,4
6363,68,65,2
6364,68,66,3
6365,68,67,4
6366,68,68,4
6367,68,69,3
6368,68,70,2
6369,68,71,2
6370,68,72,3
6371,68,73,3
6372,68,74,3
6373,68,75,3
6374,68,76,4
6375,68,77,4
6376,68,78,3
6377,68,79,4
6378,68,80,2
6379,68,81,3
6380,68,82,3
6381,68,83,4
6382,68,84,3
6383,68,85,4
6384,68,86,3
6385,68,87,2
6386,68,88,2
6387,68,89,4
6388,68,90,3
6389,68,91,3
6390,68,92,2
6391,68,93,4
6392,68,94,2
6393,69,1,2
6394,69,2,3
6395,69,3,1
6396,69,4,3
6397,69,5,3
6398,69,6,2
6399,69,7,1
6400,69,8,2
6401,69,9,2
6402,69,10,3
6403,69,11,2
6404,69,12,3
6405,69,13,1
6406,69,14,2
6407,69,15,1
6408,69,16,3
6409,69,17,3
6410,69,18,3
6411,69,19,1
6412,69,20,2
6413,69,21,2
6414,69,22,1
6415,69,23,3
6416,69,24,2
6417,69,25,1
6418,69,26,2
6419,69,27,1
6420,69,28,2
6421,69,29,3
6422,69,30,2
6423,69,31,1
6424,69,32,2
6425,69,33,3
6426,69,34,4
6427,69,35,4
6428,69,36,3
6429,69,37,2
6430,69,38,3
6431,69,39,3
6432,69,40,4
6433,69,41,4
6434,69,42,4
6435,69,43,2
6436,69,44,4
6437,69,45,3
6438,69,46,3
6439,69,47,4
6440,69,48,3
6441,69,49,4
6442,69,50,3
6443,69,51,4
6444,69,52,3
6445,69,53,3
6446,69,54,2
6447,69,55,4
6448,69,56,4
6449,69,57,4
6450,69,58,4
6451,69,59,4
6452,69,60,3
6453,69,61,3
6454,69,62,4
6455,69,63,2
6456,69,64,4
6457,69,65,2
6458,69,66,3
6459,69,67,3
6460,69,68,3
6461,69,69,4
6462,69,70,3
6463,69,71,4
6464,69,72,3
6465,69,73,4
6466,69,74,3
